RIC;Timestamp;Venue;Volume;VWAP;Bid;Ask
BNPP.PA;27-Sep-2024 09:00:13.734;;9,542;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;22;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,520;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;13;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,507;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;12;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,495;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;15;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,480;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;7;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,473;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;7;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,466;;;
BNPP.PA;27-Sep-2024 09:00:13.734;;24;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.734;;9,442;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;16;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;9,426;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;6;62.9800;62.9300;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;9,420;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;34;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,386;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;4;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,382;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;10;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,372;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;22;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,350;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;25;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,325;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;140;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,185;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;50;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,135;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;12;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,123;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;79;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;9,044;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;45;62.9800;62.9300;62.9700
BNPP.PA;27-Sep-2024 09:00:13.725;;8,999;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;127;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,872;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;217;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,655;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;1;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,654;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;32;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,622;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;100;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,522;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;4;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,518;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;10;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,508;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;30;62.9800;62.9500;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,478;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;4;62.9800;62.9500;62.9600
BNPP.PA;27-Sep-2024 09:00:13.725;;8,474;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;63;62.9800;62.9500;62.9600
BNPP.PA;27-Sep-2024 09:00:13.725;;8,411;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;10;62.9800;62.9700;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;8,401;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;1,157;62.9800;62.9700;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;7,244;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;240;62.9800;62.9700;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;7,004;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;15;62.9800;62.9700;62.9800
BNPP.PA;27-Sep-2024 09:00:13.725;;6,989;;;
BNPP.PA;27-Sep-2024 09:00:13.725;;159;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.725;;6,830;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;117;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;6,713;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;225;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;6,488;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;402;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;6,086;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;98;62.9800;62.9700;62.9900
BNPP.PA;27-Sep-2024 09:00:13.724;;5,988;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;65;62.9800;62.9700;62.9900
BNPP.PA;27-Sep-2024 09:00:13.724;;5,923;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;13;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,910;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;30;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,880;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;208;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,672;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;93;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,579;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;178;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,401;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;14;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,387;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;152;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,235;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;10;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;5,225;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;302;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;4,923;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;325;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;4,598;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;15;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;4,583;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;5;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;4,578;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;759;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,819;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;338;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,481;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;31;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,450;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;322;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,128;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;31;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,097;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;2;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,095;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;39;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,056;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;26;62.9800;62.9800;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,030;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;14;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;3,016;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;55;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,961;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;78;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,883;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;193;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,690;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;109;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,581;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;107;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,474;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;151;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,323;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;62;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,261;;;
BNPP.PA;27-Sep-2024 09:00:13.724;;50;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.724;;2,211;;;
BNPP.PA;27-Sep-2024 09:00:13.715;;19;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.715;;2,192;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;249;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,943;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;39;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,904;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;70;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,834;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;87;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,747;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;148;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,599;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;403;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,196;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;65;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,131;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;87;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,044;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;25;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;1,019;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;335;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;684;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;78;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;606;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;39;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;567;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;19;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;548;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;10;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;538;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;18;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;520;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;2;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;518;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;34;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;484;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;6;62.9800;62.9700;63.0000
BNPP.PA;27-Sep-2024 09:00:13.714;;478;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;10;62.9800;62.9400;62.9800
BNPP.PA;27-Sep-2024 09:00:13.714;;468;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;91;62.9800;62.9400;62.9800
BNPP.PA;27-Sep-2024 09:00:13.714;;377;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;16;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;361;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;35;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;326;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;65;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;261;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;2;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;259;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;17;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;242;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;8;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;234;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;2;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;232;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;30;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;202;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;50;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;152;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;100;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;52;;;
BNPP.PA;27-Sep-2024 09:00:13.714;;2;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.714;;50;;;
BNPP.PA;27-Sep-2024 09:00:13.704;;50;62.9800;62.9200;62.9700
BNPP.PA;27-Sep-2024 09:00:13.704;;;;;
BNPP.PA;27-Sep-2024 09:00:13.704;;;;;
BNPP.PA;27-Sep-2024 09:00:13.641;;24,116;;;
BNPP.PA;27-Sep-2024 09:00:13.191;;24,116;;;
BNPP.PA;27-Sep-2024 09:00:13.090;;24,116;;;
BNPP.PA;27-Sep-2024 09:00:12.140;;24,116;;;
BNPP.PA;27-Sep-2024 09:00:12.040;;24,076;;;
BNPP.PA;27-Sep-2024 09:00:11.990;;22,929;;;
BNPP.PA;27-Sep-2024 09:00:11.940;;24,117;;;
BNPP.PA;27-Sep-2024 09:00:11.890;;24,116;;;
BNPP.PA;27-Sep-2024 09:00:11.840;;23,373;;;
BNPP.PA;27-Sep-2024 09:00:11.790;;23,354;;;
SHEL.L;27-Sep-2024 09:00:11.380;XLON;70;2,417.9170;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:11.379;XLON;236;2,417.9260;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:11.379;XLON;450;2,417.9398;2,415.0000;2,416.0000
BNPP.PA;27-Sep-2024 09:00:11.090;;23,354;;;
BNPP.PA;27-Sep-2024 09:00:10.839;;22,719;;;
BNPP.PA;27-Sep-2024 09:00:10.789;;22,987;;;
SHEL.L;27-Sep-2024 09:00:10.742;XLON;1,000;2,417.9398;2,415.0000;2,416.0000
BNPP.PA;27-Sep-2024 09:00:10.739;;23,327;;;
BNPP.PA;27-Sep-2024 09:00:10.689;;23,418;;;
BNPP.PA;27-Sep-2024 09:00:10.639;;23,418;;;
BNPP.PA;27-Sep-2024 09:00:10.489;;23,216;;;
SHEL.L;27-Sep-2024 09:00:10.477;XOFF;;2,419.1635;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:10.453;XOFF;1;2,417.8566;2,418.5000;2,419.5000
BNPP.PA;27-Sep-2024 09:00:10.439;;23,004;;;
SHEL.L;27-Sep-2024 09:00:10.427;XOFF;;2,419.1742;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:10.427;XOFF;;2,418.8060;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:10.413;XOFF;;2,417.8566;2,418.5000;2,419.5000
SHEL.L;27-Sep-2024 09:00:10.410;XOFF;;2,418.8060;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:10.370;XOFF;1;2,417.8608;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:10.340;XOFF;6;2,418.8734;2,422.0000;2,423.0000
BNPP.PA;27-Sep-2024 09:00:10.189;;24,164;;;
SHEL.L;27-Sep-2024 09:00:10.163;XOFF;;2,417.8609;2,419.5000;2,421.5000
BNPP.PA;27-Sep-2024 09:00:10.139;;24,192;;;
BNPP.PA;27-Sep-2024 09:00:09.839;;23,004;;;
BNPP.PA;27-Sep-2024 09:00:09.789;;23,198;;;
BNPP.PA;27-Sep-2024 09:00:09.739;;23,004;;;
BNPP.PA;27-Sep-2024 09:00:09.689;;23,710;;;
SHEL.L;27-Sep-2024 09:00:09.641;XLON;20;2,417.9397;2,415.0000;2,415.5000
BNPP.PA;27-Sep-2024 09:00:09.639;;24,164;;;
SHEL.L;27-Sep-2024 09:00:09.632;XLON;10;2,417.9405;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;1,769;2,417.9409;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;580;2,417.9517;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;14;2,417.9554;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;57;2,417.9554;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;32;2,417.9553;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;205;2,417.9553;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;205;2,417.9548;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;147;2,417.9543;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;205;2,417.9537;2,415.0000;2,415.5000
SHEL.L;27-Sep-2024 09:00:09.616;XLON;205;2,417.9528;2,415.0000;2,415.5000
BNPP.PA;27-Sep-2024 09:00:09.589;;24,192;;;
BNPP.PA;27-Sep-2024 09:00:09.539;;23,451;;;
BNPP.PA;27-Sep-2024 09:00:09.489;;23,451;;;
SHEL.L;27-Sep-2024 09:00:09.420;XOFF;;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:09.407;XOFF;;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:09.232;XLON;165;2,417.9604;2,415.0000;2,416.0000
SHEL.L;27-Sep-2024 09:00:09.232;XLON;85;2,417.9647;2,415.0000;2,416.0000
SHEL.L;27-Sep-2024 09:00:09.232;XLON;5;2,417.9650;2,415.0000;2,416.0000
SHEL.L;27-Sep-2024 09:00:09.224;XLON;50;2,417.9675;2,415.0000;2,416.0000
SHEL.L;27-Sep-2024 09:00:09.163;XOFF;;2,417.8609;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:09.115;XLON;294;2,417.9801;2,415.5000;2,416.5000
SHEL.L;27-Sep-2024 09:00:09.100;XOFF;;2,418.8544;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:09.090;XOFF;;2,417.8609;2,419.5000;2,421.5000
BNPP.PA;27-Sep-2024 09:00:09.089;;23,451;;;
SHEL.L;27-Sep-2024 09:00:09.057;XLON;354;2,417.9923;2,416.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:09.042;XLON;10;2,417.9927;2,416.0000;2,416.5000
SHEL.L;27-Sep-2024 09:00:09.042;XLON;300;2,418.0005;2,416.5000;2,417.0000
SHEL.L;27-Sep-2024 09:00:09.033;XLON;595;2,418.0163;2,416.5000;2,417.0000
SHEL.L;27-Sep-2024 09:00:09.020;XOFF;;2,418.8047;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:09.020;XOFF;1;2,418.8056;2,421.5000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.997;XOFF;;2,418.8064;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.993;XOFF;;2,417.8609;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.990;XOFF;;2,417.8609;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.951;XLON;229;2,418.0205;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.951;XLON;11;2,418.0207;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.951;XLON;539;2,418.0306;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.947;XOFF;;2,418.8546;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.867;XLON;410;2,418.0306;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.867;XLON;288;2,418.0319;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.867;XLON;79;2,418.0313;2,417.0000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.850;XOFF;;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.842;XLON;81;2,418.0331;2,417.5000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:08.839;;22,719;;;
SHEL.L;27-Sep-2024 09:00:08.830;XOFF;;2,417.8451;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:08.813;XOFF;;2,418.8064;2,421.0000;2,423.0000
BNPP.PA;27-Sep-2024 09:00:08.789;;22,719;;;
SHEL.L;27-Sep-2024 09:00:08.777;XOFF;;2,418.8550;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:08.777;XOFF;;2,418.8064;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.770;XOFF;;2,417.8608;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.760;XOFF;;2,418.8065;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.747;XOFF;;2,418.8469;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:08.737;XOFF;;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.737;XOFF;;2,417.8475;2,416.5000;2,417.5000
SHEL.L;27-Sep-2024 09:00:08.730;XOFF;;2,418.8666;2,421.5000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.720;XOFF;;2,419.1635;2,421.0000;2,422.0000
SHEL.L;27-Sep-2024 09:00:08.713;XOFF;;2,418.8065;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.710;XOFF;1;2,418.8015;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.703;XOFF;;2,417.8608;2,420.0000;2,421.5000
BNPP.PA;27-Sep-2024 09:00:08.689;;23,006;;;
SHEL.L;27-Sep-2024 09:00:08.687;XOFF;;2,418.8040;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:08.683;XOFF;;2,417.7811;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.680;XOFF;;2,418.8042;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:08.667;XOFF;8;2,417.7837;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.660;XOFF;1;2,418.8047;2,421.5000;2,423.5000
SHEL.L;27-Sep-2024 09:00:08.657;XOFF;;2,417.8608;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.643;XOFF;;2,417.8451;2,417.0000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:08.639;;23,307;;;
SHEL.L;27-Sep-2024 09:00:08.637;XOFF;;2,417.8608;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.627;XOFF;;2,418.8544;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.627;XOFF;;2,417.7839;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.623;XOFF;;2,418.8056;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.620;XOFF;;2,418.8544;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.617;XOFF;;2,418.8546;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.617;XOFF;1;2,417.8451;2,417.5000;2,418.5000
SHEL.L;27-Sep-2024 09:00:08.610;XOFF;;2,418.8546;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.610;XOFF;;2,417.8608;2,420.0000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.593;XOFF;;2,418.8015;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.590;XOFF;;2,417.8451;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:08.580;XOFF;;2,418.8019;2,420.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.580;XOFF;1;2,417.8451;2,417.5000;2,418.5000
SHEL.L;27-Sep-2024 09:00:08.580;XOFF;2;2,417.8451;2,417.0000;2,418.5000
SHEL.L;27-Sep-2024 09:00:08.573;XOFF;2;2,417.8608;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.560;XOFF;;2,418.8546;2,421.0000;2,422.5000
SHEL.L;27-Sep-2024 09:00:08.557;XOFF;;2,417.8608;2,419.5000;2,421.5000
SHEL.L;27-Sep-2024 09:00:08.553;XOFF;;2,418.8547;2,421.0000;2,422.5000
BNPP.PA;27-Sep-2024 09:00:08.539;;23,361;;;
BNPP.PA;27-Sep-2024 09:00:08.489;;22,989;;;
SHEL.L;27-Sep-2024 09:00:08.453;XOFF;;2,418.8056;2,421.0000;2,423.0000
SHEL.L;27-Sep-2024 09:00:08.447;XOFF;1;2,417.7839;2,420.0000;2,421.5000
BNPP.PA;27-Sep-2024 09:00:08.439;;22,719;;;
BNPP.PA;27-Sep-2024 09:00:08.389;;23,986;;;
BNPP.PA;27-Sep-2024 09:00:08.189;;24,083;;;
BNPP.PA;27-Sep-2024 09:00:08.089;;24,076;;;
BNPP.PA;27-Sep-2024 09:00:07.939;;23,051;;;
SHEL.L;27-Sep-2024 09:00:07.837;XOFF;1;2,417.8451;2,417.0000;2,418.5000
BNPP.PA;27-Sep-2024 09:00:07.739;;23,051;;;
BNPP.PA;27-Sep-2024 09:00:07.689;;24,048;;;
