,Company,Net Income Incl Extra Before Distributions,Percentage of Green Products,Date,ESG Period Last Update Date,ESG Score,ESG Controversies Score,Environmental Controversies Count,Human Rights Controversies,Business Ethics Controversies,Wages Working Condition Controversies Count,Controversies Customer Health & Safety,Waste Recycling Ratio,Waste Total,Total Renewable Energy To Energy Use in million,Total Renewable Energy,Environmental Expenditures,"CO2 Equivalent Emissions Indirect, Scope 3 To Revenues USD in million Score",Estimated CO2 Equivalents Emission Total,Water Use To Revenues USD in million,Environmental Pillar Score,Emissions Score,Environmental Innovation Score,Resource Use Score,Total CO2 Equivalent Emissions To Revenues USD in million,Energy Use Total,Board Meeting Attendance Average,"Board Gender Diversity, Percent",CSR Strategy Score,Management Score,Shareholders Score,ESG Reporting Scope,Board Size,Total Donations To Revenues in million,Product Responsibility Score,Workforce Score,Human Rights Score,Community Score,Women Managers,Gender Pay Gap Percentage,Women Employees,Employees With Disabilities,Policy Diversity and Opportunity Score,Training Hours Total,Average Training Hours
42,AMCR.N,564000000.0,,2016-06-30,2024-10-31T00:00:00Z,74.8951698690518,100.0,,,,,,80.0,287334.0,,,,15.0,1672570.0,516.53911880526,70.3286998327759,73.0769230769231,35.9375,88.75,177.530701707832,13975700.0,100.0,28.5714285714286,86.6120218579235,83.2070707070707,77.1464646464647,100.0,7.0,123.125258722257,88.75,71.9512195121951,58.5714285714286,96.3414634146341,29.0,,19.0,,57.7777777777778,,
43,AMCR.N,575200000.0,,2017-06-30,2024-10-31T00:00:00Z,65.039514457212,100.0,,,,,,77.0,358040.0,,,,25.0,1629650.0,555.326887155258,68.110378164726,76.1363636363637,35.1351351351351,80.6818181818182,179.062740358202,14640000.0,100.0,25.0,78.9473684210526,54.0,74.0,100.0,8.0,120.8658389188,76.1363636363637,54.2553191489362,48.6842105263158,96.8085106382979,28.0,,20.0,,55.3191489361702,,
44,AMCR.N,430200000.0,,2018-06-30,2024-10-31T00:00:00Z,72.9166871965358,100.0,,,,,,76.0,297198.0,11.1386363804607,161.0,36600000.0,8.33333333333334,1587049.0,503.757873614405,71.6959537438164,76.530612244898,35.5555555555556,89.2156862745098,170.300672811752,14454193.0,96.97,25.0,83.3333333333333,82.0,94.0,100.0,8.0,,80.2083333333333,38.6792452830189,63.3333333333333,95.2830188679245,29.0,,20.0,,54.7169811320755,,
45,AMCR.N,612200000.0,,2019-06-30,2024-10-31T00:00:00Z,64.7318912042006,100.0,,,,,,77.6,298656.0,290.939099255642,4139.0,,24.1935483870968,1536583.0,476.496162060434,67.0751633986928,69.4444444444444,35.2941176470588,84.2592592592593,162.460404728172,14226345.0,75.0,18.1818181818182,84.0909090909091,55.3571428571429,94.6428571428571,100.0,11.0,,68.75,37.0689655172414,61.3207547169811,81.8965517241379,,,,,54.3103448275862,,
46,AMCR.N,939000000.0,,2020-06-30,2024-10-31T00:00:00Z,71.1543143382268,100.0,,,,,,75.0,403891.0,237.075880339244,4695.0,,35.1851851851852,2049331.0,540.61199117706,69.3810605794762,67.4603174603175,37.5,90.6779661016949,164.37385201524,19803786.0,75.0,20.0,82.0,61.6666666666667,98.3333333333333,100.0,10.0,,73.3870967741936,56.8181818181818,69.8275862068966,94.6969696969697,32.0,,20.0,,56.0606060606061,845670.1,18.7
47,AMCR.N,805000000.0,,2021-06-30,2024-10-31T00:00:00Z,72.417804555272,100.0,,,,,,76.0,412277.0,5385.24843409654,106342.0,,43.9393939393939,1961270.0,523.916491719151,72.8575492005458,76.3513513513514,39.8550724637681,89.7260273972603,152.497783998134,19746907.0,75.0,27.2727272727273,80.3571428571429,67.1875,95.3125,100.0,11.0,,67.3333333333333,53.2051282051282,71.0144927536232,93.5897435897436,28.0,,21.0,,53.8461538461538,815822.0,19.0
48,AMCR.N,1048000000.0,,2022-06-30,2024-10-31T00:00:00Z,69.9429771083667,100.0,,,,,,76.0,412168.0,15730.1545689803,314538.0,,39.1891891891892,1883380.0,480.840759075908,70.9427025723929,73.2142857142857,41.0958904109589,87.037037037037,129.495393289329,19995862.0,75.0,27.2727272727273,79.3103448275862,60.9375,95.3125,100.0,11.0,,72.289156626506,37.7906976744186,72.4358974358974,94.1860465116279,28.0,,22.0,,52.9069767441861,,
49,AMCR.N,730000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,WM.N,1298000000.0,,2013-12-31,2022-08-17T00:00:00Z,68.9056009182835,94.1176470588235,,,,,,,,,,4644100000.0,,20132030.0,,86.90619405657,87.2448979591837,87.7551020408163,85.7894736842105,1439.75041121362,,75.0,12.5,69.7653429602888,32.906857727738,56.2947799385875,100.0,8.0,1000.13459200458,98.1481481481482,64.453125,64.7540983606557,98.015873015873,18.0,,17.0,,58.6065573770492,,
51,WM.N,753000000.0,,2014-12-31,2023-05-12T00:00:00Z,79.1027721003989,100.0,,,,,,,,,,4521000000.0,,19462550.0,,87.9637111254758,87.9807692307692,88.0,87.7450980392157,1390.57945127179,,75.0,12.5,57.8610603290676,75.9979529170932,94.4216990788127,100.0,8.0,964.561303229494,99.1379310344828,59.0579710144928,57.6388888888889,95.2554744525548,18.0,,17.0,,57.6923076923077,,
52,WM.N,1182000000.0,,2015-12-31,2022-08-10T00:00:00Z,85.5640917271992,100.0,,,,,,,,,,4050000000.0,3.06122448979592,16392940.0,,90.1271551329266,93.3628318584071,89.8148148148148,87.3913043478261,1264.78975387702,,75.0,20.0,84.8534201954397,96.7830882352941,89.5526960784314,100.0,10.0,922.768304914744,99.6644295302013,72.2222222222222,51.2048192771084,94.4444444444444,18.0,,17.0,,57.9881656804734,,
53,WM.N,1949000000.0,,2016-12-31,2024-01-19T00:00:00Z,82.4392780330875,100.0,,,,,,,,,,4165000000.0,,15882000.0,,90.8473813965885,92.578125,89.0625,90.6716417910448,1167.02182379308,,75.0,18.1818181818182,56.0514372163389,92.5554607508532,94.688566552901,100.0,11.0,1004.48232787126,99.7206703910614,74.4949494949495,38.2978723404255,95.2020202020202,,,,,56.3775510204082,,
54,WM.N,1925000000.0,,2017-12-31,2024-10-25T00:00:00Z,90.7733546540487,100.0,,,,,,27.119,3964.0,3652.57099301143,200250.0,4399000000.0,2.72727272727272,15934821.0,163.986522264411,92.9734013312294,98.1884057971015,85.7142857142857,93.7037037037037,1100.09119779082,54824396.4,75.0,22.2222222222222,83.8356164383562,92.6682692307692,91.6723901098901,100.0,9.0,1184.67380048326,98.1182795698925,89.0697674418605,76.9607843137255,97.4418604651163,19.0,,17.14,,58.6046511627907,1226700.0,29.0
55,WM.N,1670000000.0,,2018-12-31,2024-10-25T00:00:00Z,88.1830028212458,100.0,,,,,,26.488,4032.0,70670.1044635905,2056831.2,,5.38461538461539,16518235.0,200.281614590318,92.2306874557052,98.5294117647059,84.9397590361446,92.1875,1107.56571007107,29104686.0,75.0,25.0,83.4109429569267,84.85,91.25,100.0,8.0,999.061284698941,97.0588235294118,74.7950819672131,84.0425531914894,96.9262295081967,19.0,,17.0,,56.7622950819672,,
56,WM.N,1496000000.0,,2019-12-31,2024-10-25T00:00:00Z,87.8906153615451,100.0,,,,,,26.55872,4138.0,397285.956826142,17212964.4,,12.2549019607843,15862973.0,230.993206082174,70.2070218007627,98.868778280543,0.0,97.7832512315271,1026.39747654481,43326385.2,75.0,22.2222222222222,83.8879159369527,97.7222045237337,90.8888180949347,100.0,9.0,1061.14526043352,97.1590909090909,97.7031802120141,80.7909604519774,98.0565371024735,20.0,100.0,18.0,,55.4770318021201,492770.0,30.0
57,WM.N,1816000000.0,,2020-12-31,2024-10-25T00:00:00Z,87.0893764845855,100.0,,,,,,25.19509,3588.0,221960.482438947,7176960.0,2500000000.0,14.1025641025641,16319371.0,187.935339729268,67.1744375119863,90.8239700374532,0.0,96.8619246861925,1072.37291365488,32334404.4,75.0,25.0,84.75935828877,97.2339782345828,92.2611850060459,100.0,8.0,1011.95952161914,96.8646864686469,98.6068111455108,80.045871559633,97.3684210526316,21.0,97.0,18.4,20.0,54.953560371517,332578.0,30.0
58,WM.N,2238000000.0,,2021-12-31,2024-10-25T00:00:00Z,85.8246044477223,100.0,,,,,,26.516,4469.0,198321.028405146,7028776.8,,16.3333333333333,17232500.0,205.788857286264,68.1186789373273,95.0479233226837,0.0,95.6445993031359,961.045730857175,35441409.6,75.0,33.3333333333333,85.2134949920928,93.8312626408552,92.039872869113,100.0,9.0,797.501533656796,97.1976401179941,96.5181058495822,77.3764258555133,95.6824512534819,21.7,97.0,19.4,20.0,54.4568245125348,438631.0,30.0
59,WM.N,2304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BA.N,5446000000.0,,2013-12-31,2024-05-10T00:00:00Z,58.8341669720055,15.0,,,1.0,,4.0,,29423.891,,,120000000.0,,1803380.0,78.2226879697078,86.7606081094925,90.2777777777778,81.0344827586207,89.7058823529412,20.8187202013322,14570322.0,97.0,18.1818181818182,59.2057761732852,30.5527123848516,87.1545547594678,100.0,11.0,1542.315551297,46.1538461538462,74.390243902439,16.6666666666667,88.75,,,,,56.5217391304348,,
61,BA.N,5176000000.0,,2014-12-31,2024-05-10T00:00:00Z,73.8692079806204,14.7058823529412,,,1.0,2.0,1.0,,28973.615,,,89000000.0,,1851883.0,72.9872358476014,83.508478290262,86.7647058823529,79.0322580645161,85.1351351351351,20.4037262290386,,95.0,18.1818181818182,59.0493601462523,84.186284544524,80.8085977482088,100.0,11.0,1619.6205460435,47.5,74.390243902439,53.5714285714286,79.2682926829268,,,,,55.3191489361702,,
62,BA.N,5034000000.0,,2015-12-31,2024-05-10T00:00:00Z,66.5586285653601,58.3333333333333,,,,,,,27934.9,,,78000000.0,,1791140.0,66.9538256653557,83.6641815956381,88.1578947368421,80.0,82.5581395348837,18.6355785837651,,90.0,15.3846153846154,40.4723127035831,61.1825980392157,79.8713235294118,100.0,13.0,1571.05104355245,45.1923076923077,66.9811320754717,38.4615384615385,95.2830188679245,,,,,55.0847457627119,,
63,BA.N,8458000000.0,,2016-12-31,2024-05-10T00:00:00Z,69.802612977443,65.3846153846154,,,,,,,,,,47000000.0,,1919584.75,,80.1482461093445,84.5238095238095,82.8947368421053,70.6521739130435,20.5311965217763,,98.0,15.3846153846154,39.7881996974281,85.5588737201365,81.4633105802048,100.0,13.0,,49.1935483870968,70.6349206349206,35.8695652173913,80.9523809523809,,,,,57.2463768115942,,
64,BA.N,10460000000.0,,2017-12-31,2024-05-10T00:00:00Z,80.3041596053221,33.3333333333333,,,,1.0,1.0,,,,,45000000.0,,2008000.0,,81.7857823518201,83.9622641509434,82.2222222222222,78.3018867924528,21.3605659273443,,97.0,23.0769230769231,41.3013698630137,85.2506868131868,80.2712912087912,100.0,13.0,,50.0,72.4358974358974,99.0384615384615,84.6153846153846,,,,,59.6153846153846,,
65,BA.N,-636000000.0,,2018-12-31,2024-05-10T00:00:00Z,78.936029386889,16.6666666666667,,,2.0,1.0,1.0,,,,,37000000.0,,1976000.0,,78.2638149338274,80.5084745762712,77.1739130434783,76.7241379310345,19.5397866049621,,97.0,23.0769230769231,39.4062863795111,83.55,79.45,100.0,13.0,,44.078947368421,81.875,94.6428571428571,85.0,,,,,58.75,,
66,BA.N,-11873000000.0,,2019-12-31,2024-09-12T00:00:00Z,79.17593642198,2.5,,,5.0,1.0,70.0,,,,,47000000.0,,1484000.0,,77.699348730775,82.1428571428571,74.5098039215686,76.027397260274,17.4962861656724,,98.0,30.7692307692308,36.9089316987741,66.7250716788786,94.0904746734629,100.0,13.0,2829.58805913839,82.5301204819277,74.1758241758242,94.0298507462687,97.2527472527472,,,,,57.1428571428571,,
67,BA.N,-4202000000.0,,2020-12-31,2024-09-12T00:00:00Z,78.9628866496689,8.82352941176471,,,1.0,,4.0,59.0,40841.0,87711.4870881567,1418400.0,42000000.0,,1316000.0,74.9965902891435,84.2498880429915,90.0,71.4285714285714,93.6781609195402,22.4358974358974,16171200.0,93.0,30.7692307692308,77.2393048128342,43.3948004836759,84.1142684401451,89.0,13.0,3989.36170212766,84.375,92.8571428571429,93.2432432432432,98.5714285714286,22.2,,23.2,,59.5238095238095,,
68,BA.N,-4935000000.0,,2021-12-31,2024-10-25T00:00:00Z,82.3670791302524,6.25,,,,,13.0,55.0,63217.0,121403.066582651,2080800.0,59000000.0,,1365000.0,67.4629932890216,84.6379427024588,88.4615384615385,72.1153846153846,96.2365591397849,21.9150370869858,17139600.0,100.0,25.0,77.3853452820242,66.1802947125108,89.9306558798035,83.0,12.0,,79.5,98.5981308411215,94.3037974683544,76.1682242990654,22.8,88.54,23.6,6.4,58.411214953271,3600000.0,23.6
69,BA.N,-2222000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,FOX.OQ,1072000000.0,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,FOX.OQ,1372000000.0,,2019-06-30,2023-07-07T00:00:00Z,25.4893632963365,100.0,,,,,,,,,,,,55969.4,,0.0,0.0,0.0,0.0,,,75.0,14.2857142857143,0.0,24.1956036954444,79.1494106403313,,7.0,,35.8208955223881,18.6274509803922,0.0,46.078431372549,,,,,61.7647058823529,,
72,FOX.OQ,2187000000.0,,2020-06-30,2023-07-07T00:00:00Z,62.7182002809365,63.8888888888889,,,1.0,,,,,,32997.6,,90.625,65845.0,,43.7711670480549,75.2173913043478,0.0,45.6140350877193,5.35194667967163,,100.0,14.2857142857143,37.2660427807487,32.6934703748489,70.6318016928658,92.511,7.0,,78.1976744186047,89.572192513369,81.25,88.2352941176471,47.0,,40.168,,60.1604278074866,,
73,FOX.OQ,1595000000.0,,2021-06-30,2024-02-09T00:00:00Z,74.5574516318897,47.8260869565217,,,1.0,,,,,,29808.0,,,62822.0,,42.0687450039968,62.9496402877698,0.0,56.2962962962963,4.86652722906499,,100.0,12.5,36.8476541908276,85.1054608494655,56.0098237503612,99.0,8.0,,81.7204301075269,83.4975369458128,82.8703703703704,88.423645320197,41.7,,39.852,,58.128078817734,,
74,FOX.OQ,999000000.0,,2022-06-30,2024-09-10T00:00:00Z,74.898823579682,46.0526315789474,,,,,,,,7471.38940864192,6181.2,,,66378.0,3.1970087304995,47.1169772256729,63.9880952380952,0.0,71.7391304347826,4.75010734220696,827316.0,100.0,12.5,36.0028182245185,89.2357222844345,71.2346024636058,100.0,8.0,,70.2631578947368,77.8571428571429,84.7107438016529,86.6666666666667,,,,,57.6190476190476,,
75,FOX.OQ,2150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,FOX.OQ,1205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,FOX.OQ,1239000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,FOX.OQ,1501000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,WY.N,1826000000.0,,2013-12-31,2024-06-21T00:00:00Z,87.8129581640244,100.0,,,,,,97.68,9634840.0,,,5000000.0,,2670000.0,27416.8734491315,80.085899119607,82.5842696629213,64.3939393939394,81.6666666666667,368.072787427626,126948000.0,75.0,30.0,89.5306859205776,89.611054247697,88.6898669396111,93.0,10.0,716.845878136201,90.1234567901235,98.2014388489209,90.0,98.2014388489209,50.0,,20.0,,72.6618705035971,64480.0,4.7
80,WY.N,506000000.0,,2014-12-31,2023-10-11T00:00:00Z,82.1360324940986,100.0,,,,,,98.04,9897468.16,,,5000000.0,,2800000.0,35670.0239442521,77.5095370011415,77.6041666666667,61.9402985074627,81.3131313131313,510.111131353616,126947984.38,75.0,30.0,90.5850091407678,73.7461617195496,89.8157625383828,93.0,10.0,1002.00400801603,90.7608695652174,83.2191780821918,95.8333333333333,97.6027397260274,57.0,,18.0,,68.7074829931973,35864.0,2.83
81,WY.N,1027000000.0,,2015-12-31,2023-10-11T00:00:00Z,86.3129022711425,100.0,,,,,,96.982,10079758.462,,,12000000.0,,1260000.0,495.004052611513,83.6125170068027,83.6,61.3095238095238,89.2,240.182996568814,33302968.9,75.0,30.0,90.7166123778502,79.8100490196078,83.4252450980392,93.0,10.0,1105.60426991994,94.9197860962567,89.8340248962656,93.9393939393939,98.1327800829876,33.0,,18.0,,68.2608695652174,24120.0,1.935
82,WY.N,582000000.0,,2016-12-31,2024-09-06T00:00:00Z,76.5742646564412,100.0,,,,,,97.96836,5126730.3945,,,10000000.0,,1210000.0,375.270025137471,81.4002271178742,77.4509803921569,61.0,90.2027027027027,190.102120974077,33691230.98,75.0,23.0769230769231,88.8048411497731,40.9769624573379,80.0554607508532,93.0,13.0,675.569520816968,95.1882845188285,86.426116838488,96.6666666666667,98.1099656357388,35.0,,17.0,,68.5251798561151,13784.0,1.323
83,WY.N,748000000.0,,2017-12-31,2024-09-06T00:00:00Z,80.9862739846486,100.0,,,,,,98.44771,5433209.69263,708825.083670953,25473368.64,14000000.0,,1220000.0,324.568923012785,85.8813122150814,84.8901098901099,59.2105263157895,93.4782608695652,169.538632573652,35937453.72,75.0,27.2727272727273,90.3424657534247,61.143543956044,73.231456043956,100.0,11.0,458.588104502501,95.0787401574803,85.5932203389831,94.5454545454545,87.9661016949153,,,17.0,,67.4576271186441,19272.0,2.069
84,WY.N,-76000000.0,,2018-12-31,2024-09-06T00:00:00Z,72.0149275814733,100.0,,,,,,98.1225,5424914.01238,708825.099341676,25219099.18,13200000.0,,1090000.0,306.843025682183,82.6915579408408,83.411214953271,53.3333333333333,89.3564356435644,145.799892990904,35578733.32,75.0,27.2727272727273,90.7450523864959,27.7833333333333,72.2833333333333,100.0,11.0,722.3113964687,93.7943262411348,85.7366771159875,89.1089108910891,84.4827586206897,,,17.0,,64.1065830721003,23424.0,2.501
85,WY.N,797000000.0,,2019-12-31,2024-09-12T00:00:00Z,71.8287123257349,100.0,,,,,,99.13065,5566401.44775,706352.001878596,25388963.84,5000000.0,,1040000.0,326.328448275862,82.2661287950122,81.0104529616725,56.6298342541437,89.8523985239852,158.681721086359,35943784.08,75.0,30.0,91.0245183887916,50.095571838165,64.1127747690347,100.0,10.0,778.150747635032,41.2772585669782,83.8483146067416,91.358024691358,80.7584269662921,,,18.0,,59.4101123595506,24576.0,2.608
86,WY.N,2607000000.0,,2020-12-31,2024-09-12T00:00:00Z,78.5379144870286,100.0,,,,,,99.26783,5539210.05138,730228.544386605,27676333.92,8000000.0,2.04918032786885,900000.0,306.57197291556,81.8313938151215,86.4329268292683,59.8623853211009,83.0097087378641,119.490175252257,37900920.38,99.0,33.3333333333333,91.3435828877005,62.6209189842805,99.8035066505442,100.0,12.0,703.664365374402,40.9356725146199,86.0810810810811,89.7560975609756,96.6216216216216,,,18.0,2.73154,55.2702702702703,31416.0,3.35211
87,WY.N,1880000000.0,,2021-12-31,2024-09-11T00:00:00Z,86.6226861818539,100.0,,,,,,99.14064,5577462.35475,731966.965731062,28146890.68,8000000.0,11.3013698630137,900000.0,249.093226154299,83.9838384446559,85.7734806629834,56.7901234567901,89.1044776119403,88.2266444466229,38453771.82,100.0,44.4444444444444,91.222983658408,99.494365790234,99.7544062409708,100.0,9.0,578.374669150083,40.0544959128065,82.6923076923077,87.5,95.0,19.63,,18.0,2.15976,54.4871794871795,30736.0,3.33579
88,WY.N,839000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,MCD.N,4757800000.0,,2013-12-31,2023-07-07T00:00:00Z,76.7002613468633,8.69565217391304,,,1.0,2.0,1.0,36.0,,,,,2.77777777777778,1890983.0,,67.6275513828256,47.4025974025974,23.8095238095238,93.0379746835443,67.2811209114166,10450800.0,75.0,23.0769230769231,69.7653429602888,77.1238485158649,39.5598771750256,70.0,13.0,772.085377699186,96.1111111111111,63.9423076923077,82.1428571428571,97.5961538461538,,,,,65.5339805825243,,
90,MCD.N,4529300000.0,,2014-12-31,2023-07-07T00:00:00Z,69.980639255235,6.81818181818182,,,2.0,4.0,2.0,,,,,,7.89473684210526,1953000.0,,71.8392605068421,48.1707317073171,65.2173913043478,94.7058823529412,71.1700976265702,10738800.0,95.0,23.0769230769231,70.109689213894,42.3234390992835,31.064483111566,74.0,13.0,725.184302492958,93.4343434343434,67.4107142857143,79.5918367346939,95.9821428571429,,,,,63.963963963964,,
91,MCD.N,4686500000.0,,2015-12-31,2023-10-06T00:00:00Z,63.5381306876654,7.89473684210526,,,1.0,1.0,,,,,,,6.52173913043478,2223000.0,,71.6548524417659,51.5,63.0434782608696,91.5841584158416,87.4749144138827,10184400.0,96.0,26.6666666666667,55.8631921824104,34.7732843137255,34.0992647058824,73.0,15.0,783.063786251131,87.7952755905512,65.6666666666667,55.1724137931034,81.0,,,,,63.8513513513513,,
92,MCD.N,5192300000.0,,2016-12-31,2024-01-19T00:00:00Z,68.7852198131765,2.38095238095238,,1.0,2.0,2.0,1.0,,,,,,2.08333333333334,2002292.0,,71.7996842996843,57.6923076923077,22.9166666666667,92.3423423423423,81.3215876922577,13601682.0,95.0,25.0,56.0514372163389,56.8899317406143,38.8011945392491,73.0,12.0,,89.0625,70.7386363636364,73.3333333333333,65.625,,,,,62.2857142857143,,
93,MCD.N,5924300000.0,,2017-12-31,2024-01-19T00:00:00Z,69.757234831707,2.17391304347826,,,,2.0,3.0,,,112669.459832785,973425.6,,2.0,951805.0,,82.8930608910088,76.5873015873016,23.9130434782609,97.787610619469,41.708515188165,8639658.0,97.0,27.2727272727273,52.1917808219178,60.5254120879121,29.3440934065934,73.0,11.0,,88.855421686747,52.4725274725275,69.8795180722892,65.1098901098901,,,,,60.4395604395604,,
94,MCD.N,6025400000.0,,2018-12-31,2024-09-12T00:00:00Z,73.0865141399062,2.63157894736842,3.0,,,4.0,1.0,,,180067.535439818,1233799.2,,4.83870967741935,676876.0,,90.675910367222,93.7086092715232,24.0,98.134328358209,31.8411508192249,6851869.2,98.0,27.2727272727273,51.6880093131548,60.5166666666667,20.4833333333333,100.0,11.0,,94.5652173913044,61.1386138613861,69.4690265486726,65.8415841584158,,,54.0,,60.3960396039604,,
95,MCD.N,4730500000.0,,2019-12-31,2024-09-12T00:00:00Z,70.3635961673945,1.25,,,,5.0,,,,150002.552738725,1200601.584,,6.48148148148148,614974.0,,89.6978624882042,90.4371584699454,43.75,96.0843373493976,28.7849881110633,8003874.348,96.0,25.0,51.5323992994746,41.1755336094298,21.1054475947754,100.0,12.0,,94.3127962085308,69.2139737991266,83.9285714285714,60.6986899563319,68.0,,58.0,,58.7336244541485,,
96,MCD.N,7545200000.0,,2020-12-31,2024-09-12T00:00:00Z,77.6124435202701,1.19047619047619,,,1.0,2.0,,,,117906.197708195,801064.8,,5.55555555555556,571519.0,76.294430387655,92.5085533294488,89.5833333333333,66.2162162162162,99.2537313432836,29.7545268068181,6794085.6,98.0,25.0,51.3368983957219,58.9933494558646,39.8276904474002,100.0,12.0,1041.24366142921,95.625,69.5736434108527,82.2981366459627,78.8759689922481,73.0,,57.0,,56.0077519379845,,
97,MCD.N,6177400000.0,,2021-12-31,2024-10-11T00:00:00Z,70.8283861525854,10.2941176470588,,,,,,,,35277.7777777778,281838.908,,3.37837837837838,635006.0,66.5194174715475,82.2849788883105,80.8823529411765,0.0,96.2389380530973,27.343957903621,7989134.4,98.0,25.0,52.3721665788086,50.6067610517192,41.678705576423,100.0,12.0,,95.136186770428,65.8928571428571,78.6486486486486,59.6428571428571,65.0,,57.0,,55.3571428571429,,
98,MCD.N,8468800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,HD.N,6345000000.0,,2014-02-02,2023-05-12T00:00:00Z,78.2828127934715,1.78571428571429,,,,1.0,1.0,,,,,,,2708717.0,,77.5737398573887,84.6666666666667,61.4583333333333,81.3253012048193,34.3693473075166,,75.0,27.2727272727273,39.0310786106033,84.5957011258956,68.935516888434,100.0,11.0,15.8605288534741,90.0,66.2280701754386,58.955223880597,98.6486486486486,,,,,63.8888888888889,,
100,HD.N,7009000000.0,,2015-02-01,2022-08-17T00:00:00Z,70.4057148742601,6.52173913043478,,,,,1.0,,,,,,21.1538461538462,2638386.0,,78.7150226439824,89.3258426966292,55.6818181818182,84.4086021505376,31.7205203424065,,75.0,18.1818181818182,40.4723127035831,57.1384803921569,68.3517156862745,100.0,11.0,535.010099067039,89.3939393939394,60.077519379845,55.3333333333333,97.265625,,,,,62.8099173553719,,
101,HD.N,7957000000.0,,2016-01-31,2024-01-19T00:00:00Z,80.7045477315974,57.6923076923077,,,1.0,,,,,,,,37.5,2394984.0,,89.7377450980392,90.1041666666667,88.2352941176471,90.5,27.0561574351269,,75.0,25.0,69.6671709531014,74.8080204778157,70.627133105802,100.0,12.0,,88.1147540983606,85.0993377483444,52.8409090909091,95.6953642384106,,,,,61.4583333333333,7000000.0,18.182
102,HD.N,8630000000.0,,2017-01-29,2024-01-19T00:00:00Z,83.2631078762758,83.3333333333333,,,,,,44.901,976065.135,31406.7405004581,691704.0,,43.5483870967742,2344283.0,,89.4284522319566,89.7058823529412,88.2978723404255,90.0,24.7823140757968,22024062.0,75.0,23.0769230769231,69.7260273972603,89.0968406593407,69.3166208791209,100.0,13.0,,86.7647058823529,78.4848484848485,51.980198019802,95.4545454545455,,,,,59.3939393939394,6000000.0,14.778
103,HD.N,11121000000.0,,2018-01-28,2023-11-24T00:00:00Z,73.7369758043532,8.33333333333333,,,1.0,,1.0,46.223,990783.682,42229.2979472988,984895.2,,36.7647058823529,2115640.0,,88.6711375843978,87.7118644067797,88.2352941176471,90.1709401709402,20.9668595893126,23322556.8,75.0,23.0769230769231,68.9173457508731,55.1833333333333,69.8833333333333,100.0,13.0,,86.0759493670886,78.8461538461538,46.9827586206897,93.1318681318681,29.0,,38.0,,58.5164835164835,7000000.0,17.5
104,HD.N,11242000000.0,,2019-02-03,2024-09-12T00:00:00Z,71.7213402881979,22.9166666666667,2.0,,1.0,,,47.18976,1046451.08,43130.6168211201,1063594.8,,47.0,2164000.0,,92.0076594491088,92.8082191780822,87.6712328767123,94.5161290322581,19.999445486724,24659856.0,,21.4285714285714,69.9211908931699,49.3628544122332,74.3389614526919,100.0,14.0,,82.6315789473684,71.7391304347826,44.4827586206897,91.304347826087,30.0,,38.0,,56.280193236715,6000000.0,15.0
105,HD.N,12866000000.0,,2020-02-02,2024-09-12T00:00:00Z,71.7527468186494,19.5652173913043,,,1.0,,1.0,47.78414,1103914.331,46506.3631314429,1110801.6,,60.8333333333333,1946000.0,,92.5331765895272,93.1952662721893,88.3838383838384,95.0581395348837,17.6547970061238,23884938.0,75.0,25.0,70.120320855615,55.1541717049577,65.1904474002418,100.0,12.0,,81.25,63.4090909090909,47.2049689440994,90.9090909090909,32.0,,33.0,,54.7727272727273,,
106,HD.N,16433000000.0,,2021-01-31,2024-09-11T00:00:00Z,67.7963050174695,44.1176470588235,1.0,,,,,46.87666,1183337.213,46793.9849135078,1087920.0,,,1821000.0,,86.3318311195446,87.9901960784314,86.2903225806452,84.375,13.7839679055333,23249142.0,75.0,25.0,70.1107011070111,45.4637388038139,73.7792545507079,100.0,12.0,,79.9568965517241,61.1111111111111,42.1875,89.5061728395062,32.0,,38.0,,53.4979423868313,,
107,HD.N,17105000000.0,,2022-01-30,2024-09-10T00:00:00Z,67.9829944007164,100.0,,,,,,44.87,1323537.013,46645.8730971556,1082160.0,,,1649000.0,,86.1517357619142,89.647577092511,86.4963503649635,81.6810344827586,10.9091871365534,23199480.0,75.0,18.1818181818182,69.4222639736966,46.2905935050392,83.1047032474804,100.0,11.0,,77.6209677419355,60.7421875,41.8981481481481,86.9140625,34.0,101.0,38.0,,53.3203125,,
108,HD.N,15143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
