RIC;Timestamp;Venue;Volume;VWAP;Bid;Ask
SHEL.L;26-Sep-2024 10:33:14.878;XLON;227;2,439.6680;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:14.169;XLON;1;2,439.6680;2,444.0000;2,444.5000
TTEF.PA;26-Sep-2024 10:33:11.890;;1;58.8170;58.9400;58.9500
TTEF.PA;26-Sep-2024 10:33:11.762;;7;58.8170;58.9400;58.9500
TTEF.PA;26-Sep-2024 10:33:11.762;;27;58.8170;58.9400;58.9500
SHEL.L;26-Sep-2024 10:33:11.119;XLON;70;2,439.6680;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;500;2,439.6680;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;500;2,439.6670;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;547;2,439.6670;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;201;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;166;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;185;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.111;XLON;42;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:11.110;XLON;550;2,439.6660;2,444.0000;2,444.5000
TTEF.PA;26-Sep-2024 10:33:10.133;;40;58.8170;58.9300;58.9400
TTEF.PA;26-Sep-2024 10:33:07.639;;30;58.8169;58.9200;58.9400
SHEL.L;26-Sep-2024 10:33:07.617;XOFF;;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:07.176;XLON;325;2,439.6660;2,444.0000;2,444.5000
SHEL.L;26-Sep-2024 10:33:05.705;XLON;626;2,439.6650;2,444.0000;2,444.5000
TTEF.PA;26-Sep-2024 10:33:04.824;;44;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:04.824;;6;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:04.824;;46;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:04.824;;304;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:04.489;;5;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:04.282;;55;58.8169;58.9200;58.9300
BNPP.PA;26-Sep-2024 10:33:04.201;;36;63.3384;63.6700;63.6800
BNPP.PA;26-Sep-2024 10:33:04.201;;64;63.3384;63.6700;63.6800
TTEF.PA;26-Sep-2024 10:33:04.182;;88;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.735;;7;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.685;;62;58.8169;58.9200;58.9300
SHEL.L;26-Sep-2024 10:33:02.645;XLON;200;2,439.6650;2,444.0000;2,444.5000
TTEF.PA;26-Sep-2024 10:33:02.636;;63;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.575;;2;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.487;;7;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.487;;330;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:33:02.487;;45;58.8169;58.9200;58.9300
TTEF.PA;26-Sep-2024 10:32:58.539;;3;58.8169;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:58.201;;2;58.8169;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:57.879;;93;58.8169;58.9000;58.9200
TTEF.PA;26-Sep-2024 10:32:57.879;;7;58.8168;58.9000;58.9200
SHEL.L;26-Sep-2024 10:32:55.556;XLON;1;2,439.6650;2,443.5000;2,444.5000
TTEF.PA;26-Sep-2024 10:32:55.427;;9;58.8168;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:55.389;;2;58.8168;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:55.377;;73;58.8168;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:55.327;;7;58.8168;58.9000;58.9200
BNPP.PA;26-Sep-2024 10:32:50.638;;8;63.3383;63.6500;63.6700
BNPP.PA;26-Sep-2024 10:32:50.638;;150;63.3383;63.6500;63.6700
TTEF.PA;26-Sep-2024 10:32:49.319;;1;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:49.319;;1;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:48.761;;20;58.8168;58.8900;58.9000
BNPP.PA;26-Sep-2024 10:32:46.714;;100;63.3381;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.714;;87;63.3380;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.714;;92;63.3379;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.714;;8;63.3378;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.714;;31;63.3378;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.708;;440;63.3377;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.708;;31;63.3372;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:32:46.688;;150;63.3372;63.6400;63.6600
BNPP.PA;26-Sep-2024 10:32:46.688;;102;63.3370;63.6400;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;430;63.3368;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;125;63.3363;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;102;63.3361;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;150;63.3360;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;125;63.3358;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;157;63.3357;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;8;63.3355;63.6500;63.6600
BNPP.PA;26-Sep-2024 10:32:46.672;;150;63.3355;63.6500;63.6600
TTEF.PA;26-Sep-2024 10:32:35.938;;10;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:35.937;;100;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:30.495;;70;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:28.834;;273;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:28.834;;170;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:28.834;;10;58.8168;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:28.834;;142;58.8168;58.8900;58.9000
SHEL.L;26-Sep-2024 10:32:28.580;XLON;19;2,439.6650;2,443.0000;2,443.5000
SHEL.L;26-Sep-2024 10:32:28.571;XLON;217;2,439.6640;2,443.5000;2,444.0000
SHEL.L;26-Sep-2024 10:32:28.571;XLON;223;2,439.6640;2,443.5000;2,444.0000
TTEF.PA;26-Sep-2024 10:32:28.399;;7;58.8168;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:32:28.399;;170;58.8168;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:32:28.399;;125;58.8168;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:32:28.399;;66;58.8168;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:32:28.399;;142;58.8168;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:32:28.399;;232;58.8167;58.9000;58.9100
SHEL.L;26-Sep-2024 10:32:27.103;XLON;75;2,439.6640;2,443.5000;2,444.0000
TTEF.PA;26-Sep-2024 10:32:23.839;;71;58.8167;58.9100;58.9200
SHEL.L;26-Sep-2024 10:32:23.316;XLON;460;2,439.6640;2,443.0000;2,444.0000
TTEF.PA;26-Sep-2024 10:32:21.172;;2;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.160;;10;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.120;;14;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.112;;83;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.047;;7;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.047;;113;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.046;;1;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.046;;1;58.8167;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:32:21.046;;125;58.8167;58.9000;58.9100
SHEL.L;26-Sep-2024 10:32:20.483;XLON;150;2,439.6640;2,443.0000;2,444.0000
SHEL.L;26-Sep-2024 10:32:17.564;XLON;519;2,439.6640;2,443.5000;2,444.0000
BNPP.PA;26-Sep-2024 10:32:16.683;;80;63.3353;63.5900;63.6100
SHEL.L;26-Sep-2024 10:32:16.405;SINT;1;2,439.6630;2,443.0000;2,443.5000
BNPP.PA;26-Sep-2024 10:32:09.906;;150;63.3352;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:09.906;;90;63.3350;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:09.906;;41;63.3349;63.5900;63.6100
TTEF.PA;26-Sep-2024 10:32:09.894;;7;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.894;;130;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.894;;127;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.889;;82;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.889;;150;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.889;;7;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.889;;149;58.8167;58.8900;58.9100
TTEF.PA;26-Sep-2024 10:32:09.889;;47;58.8167;58.8900;58.9100
SHEL.L;26-Sep-2024 10:32:09.222;SINT;10;2,439.6630;2,442.5000;2,443.5000
BNPP.PA;26-Sep-2024 10:32:08.441;;8;63.3349;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:08.441;;150;63.3349;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:08.441;;100;63.3347;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:08.441;;40;63.3346;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.994;;150;63.3346;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.994;;39;63.3344;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.979;;8;63.3344;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:32:04.979;;63;63.3344;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:32:04.979;;150;63.3343;63.5900;63.6200
BNPP.PA;26-Sep-2024 10:32:04.979;;150;63.3341;63.5900;63.6200
TTEF.PA;26-Sep-2024 10:32:04.651;;3;58.8167;58.8900;58.9000
BNPP.PA;26-Sep-2024 10:32:04.587;;39;63.3340;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.567;;39;63.3339;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.567;;150;63.3339;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:32:04.552;;86;63.3337;63.6000;63.6100
TTEF.PA;26-Sep-2024 10:32:03.940;;1;58.8167;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:32:03.362;;16;58.8167;58.8900;58.9000
BNPP.PA;26-Sep-2024 10:32:02.064;;39;63.3336;63.5800;63.6000
BNPP.PA;26-Sep-2024 10:32:02.064;;100;63.3336;63.5800;63.6000
BNPP.PA;26-Sep-2024 10:32:00.208;;8;63.3335;63.5900;63.6000
BNPP.PA;26-Sep-2024 10:32:00.208;;233;63.3335;63.5900;63.6000
TTEF.PA;26-Sep-2024 10:31:59.351;;2;58.8166;58.8800;58.8900
TTEF.PA;26-Sep-2024 10:31:58.988;;18;58.8166;58.8800;58.9000
SHEL.L;26-Sep-2024 10:31:58.881;XLON;385;2,439.6630;2,443.0000;2,443.5000
BNPP.PA;26-Sep-2024 10:31:56.840;;14;63.3332;63.5800;63.5900
BNPP.PA;26-Sep-2024 10:31:56.839;;7;63.3332;63.5800;63.5900
BNPP.PA;26-Sep-2024 10:31:56.811;;8;63.3332;63.5800;63.6100
BNPP.PA;26-Sep-2024 10:31:56.811;;44;63.3332;63.5800;63.6100
BNPP.PA;26-Sep-2024 10:31:56.811;;39;63.3332;63.5800;63.6100
BNPP.PA;26-Sep-2024 10:31:56.811;;100;63.3331;63.5800;63.6100
SHEL.L;26-Sep-2024 10:31:54.630;XLON;1,700;2,439.6630;2,443.0000;2,444.0000
SHEL.L;26-Sep-2024 10:31:54.040;XLON;309;2,439.6610;2,443.5000;2,444.0000
SHEL.L;26-Sep-2024 10:31:53.985;XLON;142;2,439.6610;2,443.5000;2,444.0000
SHEL.L;26-Sep-2024 10:31:53.701;SINT;1;2,439.6610;2,443.0000;2,444.0000
TTEF.PA;26-Sep-2024 10:31:52.034;;125;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:52.034;;4;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:52.034;;170;58.8166;58.8900;58.9000
BNPP.PA;26-Sep-2024 10:31:52.027;;39;63.3330;63.5900;63.6000
BNPP.PA;26-Sep-2024 10:31:52.027;;100;63.3330;63.5900;63.6000
SHEL.L;26-Sep-2024 10:31:52.022;XLON;153;2,439.6610;2,443.5000;2,444.0000
SHEL.L;26-Sep-2024 10:31:52.021;XLON;310;2,439.6610;2,443.0000;2,443.5000
SHEL.L;26-Sep-2024 10:31:52.020;XLON;507;2,439.6600;2,443.5000;2,444.5000
SHEL.L;26-Sep-2024 10:31:52.020;XLON;100;2,439.6600;2,443.5000;2,444.5000
SHEL.L;26-Sep-2024 10:31:52.020;XLON;450;2,439.6600;2,443.5000;2,444.5000
BNPP.PA;26-Sep-2024 10:31:52.020;;12;63.3329;63.6000;63.6100
SHEL.L;26-Sep-2024 10:31:52.019;XLON;1,159;2,439.6590;2,444.0000;2,444.5000
BNPP.PA;26-Sep-2024 10:31:52.019;;100;63.3328;63.5900;63.6000
TTEF.PA;26-Sep-2024 10:31:49.916;;48;58.8166;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:31:49.916;;96;58.8166;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:31:49.916;;170;58.8166;58.9100;58.9200
BNPP.PA;26-Sep-2024 10:31:47.987;;38;63.3327;63.5900;63.6000
BNPP.PA;26-Sep-2024 10:31:47.960;;100;63.3327;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.932;;40;63.3326;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.932;;106;63.3325;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.932;;61;63.3324;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.932;;150;63.3324;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.924;;40;63.3322;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.924;;100;63.3322;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.917;;58;63.3320;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.917;;18;63.3320;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.917;;81;63.3320;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.917;;100;63.3319;63.5900;63.6100
BNPP.PA;26-Sep-2024 10:31:47.912;;13;63.3318;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.912;;56;63.3317;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.912;;47;63.3317;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.911;;103;63.3316;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.911;;150;63.3315;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.911;;100;63.3313;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.911;;40;63.3312;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.907;;47;63.3312;63.6000;63.6100
BNPP.PA;26-Sep-2024 10:31:47.903;;90;63.3311;63.6000;63.6100
BNPP.PA;26-Sep-2024 10:31:47.903;;125;63.3310;63.6000;63.6100
BNPP.PA;26-Sep-2024 10:31:47.902;;150;63.3309;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;95;63.3307;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;149;63.3306;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;102;63.3305;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;69;63.3304;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;68;63.3303;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;95;63.3302;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.902;;58;63.3301;63.6000;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;63;63.3300;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;60;63.3300;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;58;63.3299;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;95;63.3298;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;430;63.3297;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.901;;125;63.3292;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.900;;150;63.3291;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.900;;102;63.3289;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;152;63.3288;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;102;63.3286;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;17;63.3285;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;125;63.3285;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;100;63.3283;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;39;63.3282;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;150;63.3281;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;150;63.3280;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;94;63.3278;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;8;63.3277;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;156;63.3277;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;125;63.3275;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;150;63.3273;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;39;63.3271;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;110;63.3271;63.6100;63.6200
BNPP.PA;26-Sep-2024 10:31:47.896;;100;63.3269;63.6100;63.6200
TTEF.PA;26-Sep-2024 10:31:41.078;;3;58.8166;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:31:38.374;;7;58.8166;58.9000;58.9100
TTEF.PA;26-Sep-2024 10:31:38.374;;110;58.8166;58.9000;58.9100
SHEL.L;26-Sep-2024 10:31:36.113;XLON;48;2,439.6590;2,443.5000;2,444.5000
BNPP.PA;26-Sep-2024 10:31:33.376;;134;63.3268;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:31:33.376;;153;63.3266;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:31:33.376;;24;63.3264;63.6300;63.6400
BNPP.PA;26-Sep-2024 10:31:33.367;;36;63.3264;63.6400;63.6500
BNPP.PA;26-Sep-2024 10:31:33.367;;33;63.3264;63.6400;63.6500
TTEF.PA;26-Sep-2024 10:31:33.312;;162;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:33.312;;58;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:33.312;;174;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:33.312;;145;58.8166;58.8900;58.9000
TTEF.PA;26-Sep-2024 10:31:33.236;;130;58.8166;58.9000;58.9200
TTEF.PA;26-Sep-2024 10:31:33.236;;19;58.8166;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:31:33.223;;83;58.8165;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:31:33.223;;18;58.8165;58.9100;58.9200
TTEF.PA;26-Sep-2024 10:31:33.209;;96;58.8165;58.9100;58.9200
